CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
38684780109769	San Francisco	San Francisco Unified	Metropolitan Arts & Technology High	18	0	0	0	0	10	3	5	0	36	1011
38684780118133	San Francisco	San Francisco Unified	Five Keys Adult School (SF Sheriff's)	0	0	0	0	1	7	1	0	0	9	1011
38684780118141	San Francisco	San Francisco Unified	Five Keys Independence HS (SF Sheriff's)	14	3	3	5	3	22	5	2	0	57	1011
38684780119958	San Francisco	San Francisco Unified	Academy of Arts and Sciences	30	0	15	0	4	4	16	3	2	74	1011
38684783830031	San Francisco	San Francisco Unified	Wells (Ida B.) High	14	0	10	0	0	15	4	0	1	44	1011
38684783830064	San Francisco	San Francisco Unified	Downtown High	12	0	1	0	3	7	0	0	0	23	1011
38684783830197	San Francisco	San Francisco Unified	Independence High	41	1	18	0	8	19	16	3	3	109	1011
38684783830205	San Francisco	San Francisco Unified	Wallenberg (Raoul) Traditional High	24	1	68	1	9	16	7	4	3	133	1011
38684783830254	San Francisco	San Francisco Unified	Burton (Phillip and Sala) Academic High	33	1	55	11	30	25	0	1	0	156	1011
38684783830288	San Francisco	San Francisco Unified	Balboa High	48	0	104	2	46	10	14	1	3	228	1011
38684783830353	San Francisco	San Francisco Unified	International Studies Academy	13	0	10	0	8	13	3	0	1	48	1011
38684783830387	San Francisco	San Francisco Unified	Asawa (Ruth) San Francisco School of the Arts, A P	15	3	46	1	2	12	65	2	9	155	1011
38684783830403	San Francisco	San Francisco Unified	Marshall (Thurgood) High	19	0	74	11	10	26	5	0	1	146	1011
38684783830411	San Francisco	San Francisco Unified	Leadership High	12	0	6	0	3	5	0	2	0	28	1011
38684783830429	San Francisco	San Francisco Unified	Life Learning Academy Charter	2	0	0	0	1	5	1	0	0	9	1011
38684783830437	San Francisco	San Francisco Unified	Gateway High	30	0	13	3	4	9	22	0	0	81	1011
38684783831765	San Francisco	San Francisco Unified	Galileo High	28	0	320	1	19	26	12	0	5	411	1011
38684783833241	San Francisco	San Francisco Unified	Lincoln (Abraham) High	74	2	362	0	32	29	23	5	10	537	1011
38684783833407	San Francisco	San Francisco Unified	Lowell High	49	0	434	1	25	9	85	1	14	618	1011
38684783834082	San Francisco	San Francisco Unified	Mission High	83	0	36	1	11	26	9	2	1	169	1011
38684783834769	San Francisco	San Francisco Unified	O'Connell (John) High	72	1	10	1	11	6	0	0	3	104	1011
38684783839081	San Francisco	San Francisco Unified	Washington (George) High	46	0	416	0	17	20	28	6	6	539	1011
38767030121814	San Francisco	SBE - San Francisco Flex Academy	San Francisco Flex Academy	0	0	0	0	0	1	4	0	0	5	1011
39103970000001	San Joaquin	San Joaquin County Office of Education	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	1	0	0	2	1011
39103970120717	San Joaquin	San Joaquin County Office of Education	one.Charter	1	0	0	0	0	0	2	1	0	4	1011
39103970121723	San Joaquin	San Joaquin County Office of Education	San Joaquin Building Futures Academy	13	0	4	1	0	3	1	0	0	22	1011
39103973930195	San Joaquin	San Joaquin County Office of Education	John F. Cruikshank, Jr.	0	0	0	0	0	3	1	0	0	4	1011
39103973930468	San Joaquin	San Joaquin County Office of Education	San Joaquin County Community	58	0	14	0	2	11	17	5	0	107	1011
39103973930476	San Joaquin	San Joaquin County Office of Education	Venture Academy	73	3	4	2	4	9	51	0	0	146	1011
39322763931250	San Joaquin	CEA San Joaquin Co	Johanna Boss High	8	0	1	0	0	1	4	0	0	14	1011
39322763990025	San Joaquin	CEA San Joaquin Co	N.A. Chaderjian High	3	0	0	0	0	1	0	0	0	4	1011
39685023930054	San Joaquin	Escalon Unified	Vista High (Continuation)	7	0	0	0	0	0	6	0	0	13	1011
39685023932308	San Joaquin	Escalon Unified	Escalon High	85	2	2	1	1	1	111	1	0	204	1011
39685690000001	San Joaquin	Lincoln Unified	Nonpublic, Nonsectarian Schools	0	1	0	0	0	0	1	0	0	2	1011
39685693933793	San Joaquin	Lincoln Unified	Larsson (Sture) High (Continuation)	22	1	2	0	1	5	13	1	0	45	1011
39685693933801	San Joaquin	Lincoln Unified	Lincoln High	132	1	68	5	31	51	198	7	0	493	1011
39685770000001	San Joaquin	Linden Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	1011
39685770118307	San Joaquin	Linden Unified	Pride Continuation	13	1	0	0	1	0	14	0	0	29	1011
39685773933959	San Joaquin	Linden Unified	Linden High	71	3	3	1	3	0	95	0	0	176	1011
39685850000001	San Joaquin	Lodi Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	3	0	0	3	1011
39685850101956	San Joaquin	Lodi Unified	Aspire Benjamin Holt College Preparatory Academy	18	0	5	0	1	2	12	0	0	38	1011
39685850108225	San Joaquin	Lodi Unified	Ronald E. McNair High	95	0	189	6	38	37	21	1	1	388	1011
39685850122580	San Joaquin	Lodi Unified	Rio Valley Charter	12	0	0	0	0	0	3	0	15	30	1011
39685853930237	San Joaquin	Lodi Unified	Bear Creek High	105	2	96	2	33	48	75	1	1	363	1011
39685853930278	San Joaquin	Lodi Unified	Plaza Robles Continuation High	23	0	8	2	3	17	9	0	1	63	1011
39685853930344	San Joaquin	Lodi Unified	Independence	34	0	11	0	0	2	46	0	2	95	1011
39685853930443	San Joaquin	Lodi Unified	Middle College High	15	0	24	0	4	2	12	0	0	57	1011
39685853934759	San Joaquin	Lodi Unified	Tokay High	160	0	45	0	11	5	177	0	2	400	1011
39685853934767	San Joaquin	Lodi Unified	Liberty High	46	0	3	0	0	1	13	0	0	63	1011
39685853934783	San Joaquin	Lodi Unified	Lodi High	122	4	13	1	10	4	233	0	2	389	1011
39685930000001	San Joaquin	Manteca Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	1	0	0	2	1011
39685930101576	San Joaquin	Manteca Unified	Weston Ranch High	81	2	21	2	39	58	23	0	0	226	1011
39685930112565	San Joaquin	Manteca Unified	New Vision High	27	0	4	0	3	13	8	1	0	56	1011
39685930116376	San Joaquin	Manteca Unified	Lathrop High	92	2	19	6	22	13	25	1	0	180	1011
39685933930310	San Joaquin	Manteca Unified	Sierra High	102	1	23	1	11	22	124	0	0	284	1011
39685933930328	San Joaquin	Manteca Unified	Manteca Community Day (7-12)	0	0	0	0	0	1	0	0	0	1	1011
39685933932001	San Joaquin	Manteca Unified	East Union High	121	3	10	5	14	9	136	1	0	299	1011
39685933935103	San Joaquin	Manteca Unified	Manteca High	157	9	21	3	13	19	134	0	0	356	1011
39685933935111	San Joaquin	Manteca Unified	Calla High	60	2	1	0	3	7	51	0	0	124	1011
39686276119309	San Joaquin	New Jerusalem Elementary	Delta Charter	33	2	3	0	2	9	70	0	0	119	1011
39686503935756	San Joaquin	Ripon Unified	Ripon High	51	1	9	3	3	2	145	2	0	216	1011
39686760101758	San Joaquin	Stockton Unified	Institute of Business, Management, and Law Charter	31	4	7	0	3	10	2	0	0	57	1011
39686760108159	San Joaquin	Stockton Unified	Cesar Chavez High	179	17	114	7	40	72	28	0	0	457	1011
39686760114926	San Joaquin	Stockton Unified	California Virtual Academy @ San Joaquin	5	0	0	0	0	1	7	0	0	13	1011
39686760115402	San Joaquin	Stockton Unified	Edward C. Merlo Institute of Environmental Studies	45	2	0	1	0	1	1	0	0	50	1011
39686760117853	San Joaquin	Stockton Unified	Dr. Lewis Dolphin Stallworth Sr. Charter	0	0	0	0	0	3	0	0	0	3	1011
39686760119784	San Joaquin	Stockton Unified	Stockton High	1	0	0	0	1	0	0	0	0	2	1011
39686760120733	San Joaquin	Stockton Unified	Stockton Collegiate International Secondary	1	0	1	0	0	1	1	0	0	4	1011
39686763930211	San Joaquin	Stockton Unified	Jane Frederick High	35	5	6	0	0	6	3	0	0	55	1011
39686763930427	San Joaquin	Stockton Unified	Weber Institute	54	6	2	0	1	0	5	0	0	68	1011
39686763932100	San Joaquin	Stockton Unified	Edison High	156	4	60	3	61	60	8	0	0	352	1011
39686763932654	San Joaquin	Stockton Unified	Franklin High	231	28	43	0	12	22	25	0	0	361	1011
39686763937406	San Joaquin	Stockton Unified	Stagg Senior High	139	12	48	3	10	27	66	0	0	305	1011
39686766104368	San Joaquin	Stockton Unified	District Special Education	2	0	0	0	0	0	0	0	1	3	1011
39754990102392	San Joaquin	Tracy Joint Unified	Millennium Charter	21	0	15	1	2	5	34	9	0	87	1011
39754990114140	San Joaquin	Tracy Joint Unified	George and Evelyn Stein Continuation	70	0	8	5	5	19	22	2	0	131	1011
39754990120519	San Joaquin	Tracy Joint Unified	California Pacific Charter School North Central Ca	1	0	0	0	0	1	3	0	2	7	1011
39754993930302	San Joaquin	Tracy Joint Unified	Merrill F. West High	189	2	101	12	59	73	203	3	0	642	1011
39754993938008	San Joaquin	Tracy Joint Unified	Tracy High	170	5	57	3	38	40	254	2	0	569	1011
40104050101725	San Luis Obispo	San Luis Obispo County Office of Education	Grizzly ChalleNGe Charter	67	2	4	0	0	5	33	1	1	113	1011
40104054030078	San Luis Obispo	San Luis Obispo County Office of Education	San Luis Obispo County Juvenile Court	5	0	0	1	0	1	3	0	1	11	1011
40104054030250	San Luis Obispo	San Luis Obispo County Office of Education	San Luis Obispo County Community	21	0	1	0	0	0	21	1	1	45	1011
40104056106769	San Luis Obispo	San Luis Obispo County Office of Education	San Luis County Special Education	0	0	0	0	0	0	1	0	0	1	1011
40687004030102	San Luis Obispo	Atascadero Unified	West Mall Alternative	3	0	0	0	0	0	8	1	0	12	1011
40687004030151	San Luis Obispo	Atascadero Unified	Del Rio Continuation High	15	1	0	0	0	0	21	0	0	37	1011
40687004030755	San Luis Obispo	Atascadero Unified	Atascadero High	57	8	5	2	3	4	217	0	0	296	1011
40687594030268	San Luis Obispo	Lucia Mar Unified	Nipomo High	110	3	4	0	1	1	115	5	3	242	1011
40687594030557	San Luis Obispo	Lucia Mar Unified	Arroyo Grande High	115	1	8	1	9	4	311	10	0	459	1011
40687594033205	San Luis Obispo	Lucia Mar Unified	Lopez Continuation High	26	0	0	0	2	1	34	0	1	64	1011
40688094030045	San Luis Obispo	San Luis Coastal Unified	Pacific Beach High	17	0	0	1	0	2	23	3	0	46	1011
40688094034807	San Luis Obispo	San Luis Coastal Unified	Morro Bay High	40	1	8	0	6	4	113	3	0	175	1011
40688094036703	San Luis Obispo	San Luis Coastal Unified	San Luis Obispo High	64	1	17	1	2	5	243	6	0	339	1011
40688334037008	San Luis Obispo	Shandon Joint Unified	Shandon High	14	0	0	0	0	0	6	0	0	20	1011
40688414030128	San Luis Obispo	Templeton Unified	Eagle Canyon High	3	0	0	0	0	0	0	0	0	3	1011
40688414030185	San Luis Obispo	Templeton Unified	Templeton Independent Study High	6	0	0	0	1	0	36	2	0	45	1011
40688414037701	San Luis Obispo	Templeton Unified	Templeton High	23	3	3	0	1	3	130	0	1	164	1011
40754570119354	San Luis Obispo	Paso Robles Joint Unified	Independence High	28	0	1	0	1	0	36	1	0	67	1011
40754574035754	San Luis Obispo	Paso Robles Joint Unified	Paso Robles High	124	3	7	0	4	12	223	2	0	375	1011
40754574035762	San Luis Obispo	Paso Robles Joint Unified	Liberty High (Continuation)	37	1	0	1	0	3	24	3	0	69	1011
40754654030144	San Luis Obispo	Coast Unified	Leffingwell High (Continuation)	4	0	0	0	0	0	7	0	0	11	1011
40754654032009	San Luis Obispo	Coast Unified	Coast Union High	20	0	3	0	1	1	38	1	1	65	1011
41104130113266	San Mateo	San Mateo County Office of Education	Camp Glenwood	1	0	0	0	0	0	0	0	0	1	1011
41104130113282	San Mateo	San Mateo County Office of Education	North Community	0	0	0	0	0	0	1	0	0	1	1011
41104130113316	San Mateo	San Mateo County Office of Education	Central Community	4	0	0	2	0	0	0	0	2	8	1011
41104130113332	San Mateo	San Mateo County Office of Education	Gateway Center	5	0	0	1	0	3	5	0	0	14	1011
41104134130076	San Mateo	San Mateo County Office of Education	Hillcrest at Youth Services Center	2	0	0	1	0	2	2	0	0	7	1011
41688580120162	San Mateo	Bayshore Elementary	California Pacific Charter School of San Francisco	2	0	3	0	0	0	3	0	0	8	1011
41688904130027	San Mateo	Cabrillo Unified	Pilarcitos Alternative High (Continuation)	9	0	0	0	0	0	3	0	0	12	1011
41688904132817	San Mateo	Cabrillo Unified	Half Moon Bay High	80	0	3	1	4	3	134	4	1	230	1011
41689160112284	San Mateo	Jefferson Elementary	California Virtual Academy @ San Mateo	2	0	5	3	2	4	26	0	5	47	1011
41689244133393	San Mateo	Jefferson Union High	Jefferson High	84	0	10	11	84	17	5	9	0	220	1011
41689244135075	San Mateo	Jefferson Union High	Oceana High	16	0	19	0	31	4	23	8	0	101	1011
41689244137535	San Mateo	Jefferson Union High	Terra Nova High	56	2	11	4	30	9	146	28	1	287	1011
41689244137592	San Mateo	Jefferson Union High	Thornton High	23	0	0	1	8	3	13	2	0	50	1011
41689244137790	San Mateo	Jefferson Union High	Westmoor High	62	0	116	5	175	5	30	14	0	407	1011
41689404130050	San Mateo	La Honda-Pescadero Unified	Pescadero Continuation High	1	0	0	0	0	0	0	0	0	1	1011
41689404135331	San Mateo	La Honda-Pescadero Unified	Pescadero High	11	0	0	0	0	0	6	0	0	17	1011
41689990109561	San Mateo	Ravenswood City Elementary	Stanford New	45	0	2	0	0	6	0	0	0	53	1011
41690474130217	San Mateo	San Mateo Union High	Aragon High	77	1	100	19	16	6	114	49	0	382	1011
41690474130472	San Mateo	San Mateo Union High	Burlingame High	63	1	30	1	8	4	185	21	0	313	1011
41690474130738	San Mateo	San Mateo Union High	Capuchino High	73	0	27	17	23	11	63	15	0	229	1011
41690474133070	San Mateo	San Mateo Union High	Hillsdale High	68	1	43	3	7	2	100	21	0	245	1011
41690474134557	San Mateo	San Mateo Union High	Mills High	36	0	193	6	30	1	57	25	0	348	1011
41690474135265	San Mateo	San Mateo Union High	Peninsula High (Continuation)	43	0	5	4	1	1	9	10	0	73	1011
41690474136370	San Mateo	San Mateo Union High	San Mateo High	94	0	49	11	10	5	75	16	0	260	1011
41690620112722	San Mateo	Sequoia Union High	Summit Preparatory Charter High	31	0	6	2	0	3	53	0	0	95	1011
41690624130993	San Mateo	Sequoia Union High	Carlmont High	101	1	77	10	0	19	328	1	9	546	1011
41690624133716	San Mateo	Sequoia Union High	Menlo-Atherton High	121	0	32	21	1	29	194	1	6	405	1011
41690624135687	San Mateo	Sequoia Union High	Redwood High	108	2	4	11	0	16	25	0	1	167	1011
41690624136693	San Mateo	Sequoia Union High	Sequoia High	187	1	17	20	0	5	84	0	1	315	1011
41690624138053	San Mateo	Sequoia Union High	Woodside High	182	0	20	11	1	11	150	0	1	376	1011
41690704130324	San Mateo	South San Francisco Unified	Baden High (Continuation)	13	0	1	1	3	2	3	3	0	26	1011
41690704132551	San Mateo	South San Francisco Unified	El Camino High	70	0	39	1	119	3	44	32	0	308	1011
41690704137279	San Mateo	South San Francisco Unified	South San Francisco High	133	0	38	8	14	5	26	63	0	287	1011
42104214230157	Santa Barbara	Santa Barbara County Office of Education	Santa Barbara County Juvenile Court	24	0	1	0	0	0	7	0	0	32	1011
42104214230207	Santa Barbara	Santa Barbara County Office of Education	Santa Barbara County Community	56	0	1	0	0	3	9	1	0	70	1011
42104216069223	Santa Barbara	Santa Barbara County Office of Education	Santa Barbara County Special Education	9	0	0	0	0	0	3	0	0	12	1011
42691120111773	Santa Barbara	Blochman Union Elementary	Family Partnership Home Study Charter	15	0	2	0	0	3	40	0	0	60	1011
42691464230181	Santa Barbara	Carpinteria Unified	Foothill Alternative High	14	0	0	1	0	0	1	0	0	16	1011
42691464230587	Santa Barbara	Carpinteria Unified	Carpinteria Senior High	93	0	1	0	0	1	51	0	0	146	1011
42691464230595	Santa Barbara	Carpinteria Unified	Rincon High (Continuation)	6	0	0	0	0	0	3	1	0	10	1011
42692294230454	Santa Barbara	Lompoc Unified	Cabrillo High	118	2	10	0	5	13	145	37	0	330	1011
42692294233029	Santa Barbara	Lompoc Unified	Maple High	13	0	1	0	0	0	9	2	0	25	1011
42692294233060	Santa Barbara	Lompoc Unified	Lompoc High	180	1	10	0	2	8	54	17	0	272	1011
42692454230199	Santa Barbara	Los Olivos Elementary	Olive Grove	38	1	0	0	1	0	67	6	0	113	1011
42692860120402	Santa Barbara	Santa Barbara Secondary	Alta Vista Alternative High	21	0	1	0	0	0	16	1	1	40	1011
42692864231726	Santa Barbara	Santa Barbara Secondary	Dos Pueblos Senior High	172	2	44	1	7	7	312	6	0	551	1011
42692864232690	Santa Barbara	Santa Barbara Secondary	La Cuesta Continuation High	24	0	1	0	0	1	1	0	0	27	1011
42692864235230	Santa Barbara	Santa Barbara Secondary	San Marcos Senior High	182	5	19	0	3	8	199	0	2	418	1011
42692864235727	Santa Barbara	Santa Barbara Secondary	Santa Barbara Senior High	262	4	6	0	4	12	201	1	1	491	1011
42693100102285	Santa Barbara	Santa Maria Joint Union High	Pioneer Valley High	400	1	4	1	15	3	50	9	0	483	1011
42693104231452	Santa Barbara	Santa Maria Joint Union High	Delta High	133	0	1	0	5	0	40	4	2	185	1011
42693104234613	Santa Barbara	Santa Maria Joint Union High	Ernest Righetti High	227	3	26	0	7	10	215	17	3	508	1011
42693104236030	Santa Barbara	Santa Maria Joint Union High	Santa Maria High	414	2	0	0	13	7	17	4	1	458	1011
42693284230074	Santa Barbara	Santa Ynez Valley Union High	Refugio High	13	0	0	0	0	0	9	1	0	23	1011
42693284236345	Santa Barbara	Santa Ynez Valley Union High	Santa Ynez Valley Union High	81	0	0	2	0	2	146	17	0	248	1011
42750104231205	Santa Barbara	Cuyama Joint Unified	Cuyama Valley High	8	0	0	0	0	0	8	0	0	16	1011
43104390102905	Santa Clara	Santa Clara County Office of Education	Leadership Public Schools - San Jose	27	0	4	1	0	2	8	0	0	42	1011
43104390113431	Santa Clara	Santa Clara County Office of Education	University Preparatory Academy Charter	17	0	8	0	1	0	3	0	0	29	1011
43104394330254	Santa Clara	Santa Clara County Office of Education	Santa Clara County Juvenile Hall	54	0	3	0	1	9	8	3	0	78	1011
43104394330320	Santa Clara	Santa Clara County Office of Education	County Community	17	0	2	0	0	2	2	2	0	25	1011
43104396069371	Santa Clara	Santa Clara County Office of Education	Santa Clara County Special Education	1	0	0	0	0	0	0	3	0	4	1011
43694010000001	Santa Clara	Campbell Union High	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	2	0	0	3	1011
43694014330239	Santa Clara	Campbell Union High	Leigh High	53	0	40	0	2	3	234	31	0	363	1011
43694014330718	Santa Clara	Campbell Union High	Camden Community Day	4	0	0	0	0	0	1	1	0	6	1011
43694014330759	Santa Clara	Campbell Union High	Boynton High	42	0	2	0	2	5	43	7	0	101	1011
43694014330866	Santa Clara	Campbell Union High	Branham High	77	0	32	4	3	10	148	21	2	297	1011
43694014331955	Santa Clara	Campbell Union High	Del Mar High	108	0	22	1	12	13	65	18	0	239	1011
43694014336137	Santa Clara	Campbell Union High	Prospect High	68	0	49	4	6	7	77	16	3	230	1011
43694014338505	Santa Clara	Campbell Union High	Westmont High	64	0	58	0	3	12	167	28	2	334	1011
43694270000001	Santa Clara	East Side Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	1011
43694270107151	Santa Clara	East Side Union High	Escuela Popular/Center for Training and Careers, F	20	0	0	0	0	0	0	0	0	20	1011
43694274330015	Santa Clara	East Side Union High	Yerba Buena High	121	1	114	2	18	2	3	0	2	263	1011
43694274330023	Santa Clara	East Side Union High	Santa Teresa High	140	2	91	2	13	34	180	1	4	467	1011
43694274330031	Santa Clara	East Side Union High	Independence High	199	1	300	2	134	23	37	1	2	699	1011
43694274330312	Santa Clara	East Side Union High	Phoenix High	19	1	0	0	0	4	8	0	0	32	1011
43694274330353	Santa Clara	East Side Union High	Pegasus High	41	0	6	5	2	4	3	0	0	61	1011
43694274330361	Santa Clara	East Side Union High	Apollo High	56	0	4	0	4	0	1	0	0	65	1011
43694274330668	Santa Clara	East Side Union High	Latino College Preparatory Academy	76	0	0	0	0	0	0	0	0	76	1011
43694274330676	Santa Clara	East Side Union High	San Jose Conservation Corps Charter	339	3	42	6	12	22	24	2	7	457	1011
43694274330692	Santa Clara	East Side Union High	Evergreen Valley High	135	1	322	6	64	19	65	0	0	612	1011
43694274330726	Santa Clara	East Side Union High	Escuela Popular Accelerated Family Learning	9	0	0	0	0	0	0	0	0	9	1011
43694274332318	Santa Clara	East Side Union High	Foothill High	26	1	3	0	1	6	2	0	0	39	1011
43694274332995	Santa Clara	East Side Union High	Andrew P. Hill High	187	1	141	5	21	10	22	2	3	392	1011
43694274333639	Santa Clara	East Side Union High	James Lick High	139	2	9	0	15	7	11	2	0	185	1011
43694274334900	Santa Clara	East Side Union High	Mt. Pleasant High	205	0	46	6	30	14	21	0	0	322	1011
43694274335204	Santa Clara	East Side Union High	Oak Grove High	154	0	100	6	17	25	55	1	1	359	1011
43694274335428	Santa Clara	East Side Union High	William C. Overfelt High	200	0	22	5	27	8	4	0	1	267	1011
43694274335907	Santa Clara	East Side Union High	Piedmont Hills High	85	1	261	2	49	22	64	4	2	490	1011
43694274337903	Santa Clara	East Side Union High	Silver Creek High	126	1	250	3	59	18	25	3	1	486	1011
43694680000001	Santa Clara	Fremont Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	1011
43694684330569	Santa Clara	Fremont Union High	Community Day	0	0	0	0	0	0	1	0	0	1	1011
43694684331799	Santa Clara	Fremont Union High	Cupertino High	24	3	255	2	6	8	120	0	0	418	1011
43694684332474	Santa Clara	Fremont Union High	Fremont High	135	3	72	6	56	13	92	2	1	380	1011
43694684333316	Santa Clara	Fremont Union High	Homestead High	57	0	195	1	7	17	214	1	0	492	1011
43694684334421	Santa Clara	Fremont Union High	Lynbrook High	12	2	347	0	4	2	79	0	0	446	1011
43694684334462	Santa Clara	Fremont Union High	Monta Vista High	10	1	429	1	5	2	116	0	0	564	1011
43694840000000	Santa Clara	Gilroy Unified	District Office	3	0	0	0	0	0	0	0	0	3	1011
43694840114496	Santa Clara	Gilroy Unified	Dr. T. J. Owens Gilroy Early College Academy	24	1	5	0	3	2	14	0	0	49	1011
43694840118380	Santa Clara	Gilroy Unified	Christopher High	0	0	0	0	0	0	1	0	0	1	1011
43694844332839	Santa Clara	Gilroy Unified	Gilroy High	272	1	19	1	7	11	140	6	7	464	1011
43694844334850	Santa Clara	Gilroy Unified	Mt. Madonna High	79	1	0	0	3	2	10	0	1	96	1011
43695340000001	Santa Clara	Los Gatos-Saratoga Joint Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	2	0	0	2	1011
43695344334371	Santa Clara	Los Gatos-Saratoga Joint Union High	Los Gatos High	35	0	42	3	1	1	297	24	10	413	1011
43695344337762	Santa Clara	Los Gatos-Saratoga Joint Union High	Saratoga High	13	0	174	0	2	0	116	13	10	328	1011
43695830102368	Santa Clara	Morgan Hill Unified	Ann Sobrato High	89	0	34	0	4	11	134	2	0	274	1011
43695834333951	Santa Clara	Morgan Hill Unified	Live Oak High	98	0	7	2	3	2	122	0	1	235	1011
43695834334488	Santa Clara	Morgan Hill Unified	Central High (Continuation)	30	0	2	1	0	3	8	0	0	44	1011
43696090000001	Santa Clara	Mountain View-Los Altos Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	1011
43696094334116	Santa Clara	Mountain View-Los Altos Union High	Los Altos High	114	1	62	5	11	11	178	5	0	387	1011
43696094334728	Santa Clara	Mountain View-Los Altos Union High	Mountain View High	59	3	83	3	15	11	236	2	0	412	1011
43696094334736	Santa Clara	Mountain View-Los Altos Union High	Alta Vista High	25	0	5	1	2	5	14	2	0	54	1011
43696410000001	Santa Clara	Palo Alto Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	1	0	0	0	1	1011
43696414332904	Santa Clara	Palo Alto Unified	Henry M. Gunn High	31	0	160	1	4	5	212	23	0	436	1011
43696414335782	Santa Clara	Palo Alto Unified	Palo Alto High	37	0	87	1	3	12	243	16	2	401	1011
43696660000001	Santa Clara	San Jose Unified	Nonpublic, Nonsectarian Schools	0	1	0	0	0	1	1	0	0	3	1011
43696660106823	Santa Clara	San Jose Unified	Lincoln Plus High	28	0	0	0	0	2	2	0	0	32	1011
43696664330080	Santa Clara	San Jose Unified	Gunderson High	90	2	27	5	8	22	26	4	0	184	1011
43696664330411	Santa Clara	San Jose Unified	Community Career Academy (Continuation)	4	0	0	0	0	0	0	0	0	4	1011
43696664330429	Santa Clara	San Jose Unified	Gunderson Plus (Continuation)	15	0	1	0	0	4	4	0	0	24	1011
43696664330445	Santa Clara	San Jose Unified	Willow Glen Plus (Continuation)	18	1	0	0	0	0	0	0	0	19	1011
43696664330452	Santa Clara	San Jose Unified	Pioneer Plus (Continuation)	10	0	1	0	1	0	15	0	0	27	1011
43696664330460	Santa Clara	San Jose Unified	Leland Plus (Continuation)	8	0	1	0	1	1	8	0	0	19	1011
43696664330478	Santa Clara	San Jose Unified	San Jose High Academy Plus	23	0	0	0	0	0	1	0	0	24	1011
43696664330502	Santa Clara	San Jose Unified	Liberty High (Alternative)	74	2	0	0	1	4	30	0	2	113	1011
43696664330585	Santa Clara	San Jose Unified	Downtown College Preparatory	58	0	1	0	0	0	0	0	0	59	1011
43696664330593	Santa Clara	San Jose Unified	Middle College High	7	0	3	0	1	2	7	0	0	20	1011
43696664332110	Santa Clara	San Jose Unified	Broadway High	50	0	0	1	0	3	10	0	1	65	1011
43696664333522	Santa Clara	San Jose Unified	Leland High	55	2	170	0	6	3	167	1	0	404	1011
43696664333795	Santa Clara	San Jose Unified	Abraham Lincoln High	200	3	20	1	8	9	73	1	1	316	1011
43696664335949	Santa Clara	San Jose Unified	Pioneer High	96	5	47	2	6	9	163	0	0	328	1011
43696664337200	Santa Clara	San Jose Unified	San Jose High	124	0	22	1	7	6	18	0	1	179	1011
43696664338950	Santa Clara	San Jose Unified	Willow Glen High	123	2	12	0	12	12	91	1	0	253	1011
43696744330122	Santa Clara	Santa Clara Unified	Santa Clara High	111	0	73	3	52	26	124	11	1	401	1011
43696744330247	Santa Clara	Santa Clara Unified	Wilson Alternative	35	0	2	1	6	3	31	2	0	80	1011
43696744338406	Santa Clara	Santa Clara Unified	New Valley Continuation High	32	1	3	0	3	0	17	2	1	59	1011
43696744338802	Santa Clara	Santa Clara Unified	Adrian Wilcox High	112	1	107	8	32	16	112	2	0	390	1011
43733874331039	Santa Clara	Milpitas Unified	Calaveras Hills	41	1	5	3	16	5	18	1	0	90	1011
43733874334470	Santa Clara	Milpitas Unified	Milpitas High	86	1	275	6	167	16	67	14	1	633	1011
44104474430146	Santa Cruz	Santa Cruz County Office of Education	Santa Cruz County Court	0	0	0	0	0	0	0	1	1	2	1011
44104474430252	Santa Cruz	Santa Cruz County Office of Education	Pacific Collegiate Charter	3	0	6	0	0	0	45	1	0	55	1011
44104474430278	Santa Cruz	Santa Cruz County Office of Education	Santa Cruz County Community	121	0	1	0	0	5	100	12	12	251	1011
44104476069397	Santa Cruz	Santa Cruz County Office of Education	Santa Cruz County Special Education	0	0	0	0	0	0	4	0	0	4	1011
44697650100305	Santa Cruz	Live Oak Elementary	Cypress Charter High	7	1	1	1	0	1	20	2	0	33	1011
44697990105858	Santa Cruz	Pajaro Valley Unified	Pajaro Valley High	235	1	1	0	7	0	4	0	0	248	1011
44697994430203	Santa Cruz	Pajaro Valley Unified	New School Community Day	6	0	0	0	0	0	0	0	0	6	1011
44697994430229	Santa Cruz	Pajaro Valley Unified	Pacific Coast Charter	31	0	2	0	0	1	8	0	1	43	1011
